*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1400.000000	0.0533516 	1400.000000	0.0705034 	1400.000000	0.0707831 	1400.000000	0.0692985 	1400.000000	0.0704947 	1400.000000	8.69605e-06
1420.000000	0.0532806 	1420.000000	0.0704039 	1420.000000	0.0706547 	1420.000000	0.0691719 	1420.000000	0.0703953 	1420.000000	8.58244e-06
1440.000000	0.0532149 	1440.000000	0.0703106 	1440.000000	0.0705317 	1440.000000	0.0690506 	1440.000000	0.0703022 	1440.000000	8.47187e-06
1460.000000	0.0531543 	1460.000000	0.0702234 	1460.000000	0.0704141 	1460.000000	0.0689345 	1460.000000	0.070215  	1460.000000	8.36421e-06
1480.000000	0.0530987 	1480.000000	0.0701419 	1480.000000	0.0703014 	1480.000000	0.0688233 	1480.000000	0.0701336 	1480.000000	8.25935e-06
1500.000000	0.0530477 	1500.000000	0.0700659 	1500.000000	0.0701935 	1500.000000	0.0687168 	1500.000000	0.0700577 	1500.000000	8.15718e-06
1520.000000	0.0530013 	1520.000000	0.0699952 	1520.000000	0.07009   	1520.000000	0.0686148 	1520.000000	0.0699871 	1520.000000	8.05759e-06
1540.000000	0.0529594 	1540.000000	0.0699296 	1540.000000	0.0699909 	1540.000000	0.0685171 	1540.000000	0.0699216 	1540.000000	7.96049e-06
1560.000000	0.0529216 	1560.000000	0.0698689 	1560.000000	0.0698957 	1560.000000	0.0684236 	1560.000000	0.0698611 	1560.000000	7.86578e-06
1580.000000	0.052888  	1580.000000	0.069813  	1580.000000	0.0698045 	1580.000000	0.068334  	1580.000000	0.0698052 	1580.000000	7.77338e-06
1600.000000	0.0528583 	1600.000000	0.0697616 	1600.000000	0.0697168 	1600.000000	0.0682481 	1600.000000	0.0697539 	1600.000000	7.6832e-06
1620.000000	0.0528325 	1620.000000	0.0697145 	1620.000000	0.0696327 	1620.000000	0.0681659 	1620.000000	0.0697069 	1620.000000	7.59516e-06
1640.000000	0.0528103 	1640.000000	0.0696717 	1640.000000	0.069552  	1640.000000	0.0680872 	1640.000000	0.0696642 	1640.000000	7.50918e-06
1660.000000	0.0527917 	1660.000000	0.069633  	1660.000000	0.0694746 	1660.000000	0.0680118 	1660.000000	0.0696256 	1660.000000	7.4252e-06
1680.000000	0.0527766 	1680.000000	0.0695982 	1680.000000	0.0694004 	1680.000000	0.0679397 	1680.000000	0.0695909 	1680.000000	7.34314e-06
1700.000000	0.0527648 	1700.000000	0.0695672 	1700.000000	0.0693292 	1700.000000	0.0678706 	1700.000000	0.0695599 	1700.000000	7.26294e-06
1750.000000	0.0527493 	1750.000000	0.0695054 	1750.000000	0.0691645 	1750.000000	0.0677105 	1750.000000	0.0694984 	1750.000000	7.07014e-06
1800.000000	0.0527525 	1800.000000	0.0694647 	1800.000000	0.0690171 	1800.000000	0.0675672 	1800.000000	0.0694578 	1800.000000	6.88766e-06
1850.000000	0.052773  	1850.000000	0.0694432 	1850.000000	0.0688859 	1850.000000	0.0674391 	1850.000000	0.0694365 	1850.000000	6.71467e-06
1900.000000	0.0528096 	1900.000000	0.0694395 	1900.000000	0.068769  	1900.000000	0.0673247 	1900.000000	0.069433  	1900.000000	6.55044e-06
1950.000000	0.0528612 	1950.000000	0.0694523 	1950.000000	0.0686651 	1950.000000	0.067223  	1950.000000	0.0694459 	1950.000000	6.39431e-06
2000.000000	0.0529268 	2000.000000	0.0694803 	2000.000000	0.068573  	2000.000000	0.0671328 	2000.000000	0.069474  	2000.000000	6.2457e-06
2100.000000	0.0530963 	2100.000000	0.0695775 	2100.000000	0.0684193 	2100.000000	0.0669828 	2100.000000	0.0695716 	2100.000000	5.96894e-06
2200.000000	0.0533117 	2200.000000	0.0697236 	2200.000000	0.0683009 	2200.000000	0.0668681 	2200.000000	0.0697179 	2200.000000	5.71641e-06
2300.000000	0.0535679 	2300.000000	0.0699121 	2300.000000	0.0682126 	2300.000000	0.0667832 	2300.000000	0.0699066 	2300.000000	5.48504e-06
2400.000000	0.0538602 	2400.000000	0.0701378 	2400.000000	0.06815   	2400.000000	0.0667235 	2400.000000	0.0701325 	2400.000000	5.27226e-06
2500.000000	0.054185  	2500.000000	0.0703961 	2500.000000	0.0681093 	2500.000000	0.0666851 	2500.000000	0.070391  	2500.000000	5.07588e-06
2600.000000	0.0545391 	2600.000000	0.0706832 	2600.000000	0.068087  	2600.000000	0.0666651 	2600.000000	0.0706783 	2600.000000	4.89406e-06
2700.000000	0.0549197 	2700.000000	0.070996  	2700.000000	0.0680805 	2700.000000	0.0666607 	2700.000000	0.0709913 	2700.000000	4.72522e-06
2800.000000	0.0553245 	2800.000000	0.0713316 	2800.000000	0.0680873 	2800.000000	0.0666697 	2800.000000	0.0713271 	2800.000000	4.568e-06
2900.000000	0.0557513 	2900.000000	0.0716877 	2900.000000	0.0681055 	2900.000000	0.0666903 	2900.000000	0.0716833 	2900.000000	4.42124e-06
3000.000000	0.0561985 	3000.000000	0.0720621 	3000.000000	0.0681337 	3000.000000	0.0667208 	3000.000000	0.0720578 	3000.000000	4.2839e-06
3200.000000	0.0571477 	3200.000000	0.0728589 	3200.000000	0.0682146 	3200.000000	0.0668065 	3200.000000	0.0728549 	3200.000000	4.03408e-06
3400.000000	0.0581617 	3400.000000	0.0737101 	3400.000000	0.0683218 	3400.000000	0.066918  	3400.000000	0.0737063 	3400.000000	3.81263e-06
3600.000000	0.0592323 	3600.000000	0.0746064 	3600.000000	0.068449  	3600.000000	0.0670487 	3600.000000	0.0746028 	3600.000000	3.61492e-06
3800.000000	0.060353  	3800.000000	0.0755403 	3800.000000	0.0685913 	3800.000000	0.0671938 	3800.000000	0.0755368 	3800.000000	3.43731e-06
4000.000000	0.0615184 	4000.000000	0.0765059 	4000.000000	0.0687448 	4000.000000	0.0673494 	4000.000000	0.0765026 	4000.000000	3.27684e-06
4200.000000	0.0627244 	4200.000000	0.0774985 	4200.000000	0.0689063 	4200.000000	0.0675127 	4200.000000	0.0774953 	4200.000000	3.13112e-06
4400.000000	0.0639674 	4400.000000	0.0785141 	4400.000000	0.0690733 	4400.000000	0.0676815 	4400.000000	0.0785111 	4400.000000	2.99819e-06
4600.000000	0.0652444 	4600.000000	0.0795495 	4600.000000	0.0692441 	4600.000000	0.067854  	4600.000000	0.0795466 	4600.000000	2.87642e-06
4800.000000	0.0665531 	4800.000000	0.0806021 	4800.000000	0.0694173 	4800.000000	0.0680288 	4800.000000	0.0805993 	4800.000000	2.76445e-06
5000.000000	0.0678912 	5000.000000	0.0816695 	5000.000000	0.0695918 	5000.000000	0.0682049 	5000.000000	0.0816669 	5000.000000	2.66113e-06
5250.000000	0.0696027 	5250.000000	0.0830219 	5250.000000	0.0698105 	5250.000000	0.0684256 	5250.000000	0.0830194 	5250.000000	2.54266e-06
5500.000000	0.0713546 	5500.000000	0.0843915 	5500.000000	0.0700286 	5500.000000	0.0686457 	5500.000000	0.0843891 	5500.000000	2.43461e-06
6000.000000	0.0749704 	6000.000000	0.0871726 	6000.000000	0.0704598 	6000.000000	0.0690809 	6000.000000	0.0871703 	6000.000000	2.24461e-06
6500.000000	0.0787237 	6500.000000	0.0899971 	6500.000000	0.0708812 	6500.000000	0.0695056 	6500.000000	0.089995  	6500.000000	2.08289e-06
7000.000000	0.0826033 	7000.000000	0.092854  	7000.000000	0.0712901 	7000.000000	0.0699173 	7000.000000	0.0928521 	7000.000000	1.94352e-06
7500.000000	0.0866014 	7500.000000	0.0957353 	7500.000000	0.0716839 	7500.000000	0.0703148 	7500.000000	0.0957334 	7500.000000	1.82212e-06
8000.000000	0.0907118 	8000.000000	0.098635  	8000.000000	0.0720653 	8000.000000	0.0706979 	8000.000000	0.0986333 	8000.000000	1.71541e-06
8500.000000	0.0949299 	8500.000000	0.101549  	8500.000000	0.0724318 	8500.000000	0.0710666 	8500.000000	0.101547  	8500.000000	1.62084e-06
9000.000000	0.099252  	9000.000000	0.104473  	9000.000000	0.0727827 	9000.000000	0.0714214 	9000.000000	0.104471  	9000.000000	1.53644e-06
9500.000000	0.103675  	9500.000000	0.107405  	9500.000000	0.0731202 	9500.000000	0.0717628 	9500.000000	0.107404  	9500.000000	1.46063e-06
10000.000000	0.108197  	10000.000000	0.110343  	10000.000000	0.0734458 	10000.000000	0.0720913 	10000.000000	0.110342  	10000.000000	1.39216e-06
11000.000000	0.117531  	11000.000000	0.116231  	11000.000000	0.0740623 	11000.000000	0.0727127 	11000.000000	0.11623   	11000.000000	1.2733e-06
12000.000000	0.127243  	12000.000000	0.122127  	12000.000000	0.0746355 	12000.000000	0.0732907 	12000.000000	0.122126  	12000.000000	1.17363e-06
13000.000000	0.137325  	13000.000000	0.128025  	13000.000000	0.0751683 	13000.000000	0.07383   	13000.000000	0.128024  	13000.000000	1.08882e-06
14000.000000	0.147772  	14000.000000	0.133921  	14000.000000	0.0756648 	14000.000000	0.0743348 	14000.000000	0.13392   	14000.000000	1.01575e-06
15000.000000	0.158582  	15000.000000	0.139812  	15000.000000	0.0761294 	15000.000000	0.0748088 	15000.000000	0.139811  	15000.000000	9.52125e-07
16000.000000	0.169751  	16000.000000	0.145696  	16000.000000	0.0765662 	16000.000000	0.0752553 	16000.000000	0.145695  	16000.000000	8.96202e-07
17000.000000	0.18128   	17000.000000	0.151573  	17000.000000	0.0769784 	17000.000000	0.075677  	17000.000000	0.151572  	17000.000000	8.46653e-07
18000.000000	0.193166  	18000.000000	0.157441  	18000.000000	0.0773687 	18000.000000	0.0760763 	18000.000000	0.15744   	18000.000000	8.02438e-07
19000.000000	0.205411  	19000.000000	0.1633    	19000.000000	0.0777393 	19000.000000	0.0764554 	19000.000000	0.163299  	19000.000000	7.62733e-07
20000.000000	0.218015  	20000.000000	0.169149  	20000.000000	0.0780921 	20000.000000	0.076816  	20000.000000	0.169148  	20000.000000	7.26876e-07
21000.000000	0.230977  	21000.000000	0.174989  	21000.000000	0.0784277 	21000.000000	0.0771598 	21000.000000	0.174988  	21000.000000	6.94327e-07
22000.000000	0.244298  	22000.000000	0.180819  	22000.000000	0.0787449 	22000.000000	0.0774883 	22000.000000	0.180819  	22000.000000	6.64646e-07
23000.000000	0.257981  	23000.000000	0.18664   	23000.000000	0.0790469 	23000.000000	0.0778026 	23000.000000	0.186639  	23000.000000	6.37465e-07
24000.000000	0.272024  	24000.000000	0.192451  	24000.000000	0.079337  	24000.000000	0.0781039 	24000.000000	0.19245   	24000.000000	6.1248e-07
25000.000000	0.286431  	25000.000000	0.198253  	25000.000000	0.0796165 	25000.000000	0.0783932 	25000.000000	0.198252  	25000.000000	5.89432e-07
26000.000000	0.301202  	26000.000000	0.204045  	26000.000000	0.0798838 	26000.000000	0.0786714 	26000.000000	0.204044  	26000.000000	5.68102e-07
27000.000000	0.316338  	27000.000000	0.209828  	27000.000000	0.0801385 	27000.000000	0.0789392 	27000.000000	0.209828  	27000.000000	5.48303e-07
28000.000000	0.331842  	28000.000000	0.215603  	28000.000000	0.0803823 	28000.000000	0.0791973 	28000.000000	0.215602  	28000.000000	5.29875e-07
29000.000000	0.347714  	29000.000000	0.221368  	29000.000000	0.0806171 	29000.000000	0.0794465 	29000.000000	0.221368  	29000.000000	5.12679e-07
30000.000000	0.363957  	30000.000000	0.227125  	30000.000000	0.0808436 	30000.000000	0.0796873 	30000.000000	0.227125  	30000.000000	4.96594e-07
32000.000000	0.397559  	32000.000000	0.238614  	32000.000000	0.0812747 	32000.000000	0.0801458 	32000.000000	0.238614  	32000.000000	4.67349e-07
34000.000000	0.432665  	34000.000000	0.250071  	34000.000000	0.0816786 	34000.000000	0.0805765 	34000.000000	0.25007   	34000.000000	4.41442e-07
36000.000000	0.469286  	36000.000000	0.261497  	36000.000000	0.0820549 	36000.000000	0.0809825 	36000.000000	0.261496  	36000.000000	4.18329e-07
38000.000000	0.50744   	38000.000000	0.272893  	38000.000000	0.0824053 	38000.000000	0.0813664 	38000.000000	0.272893  	38000.000000	3.97576e-07
40000.000000	0.547142  	40000.000000	0.284262  	40000.000000	0.0827335 	40000.000000	0.0817304 	40000.000000	0.284261  	40000.000000	3.78836e-07
42000.000000	0.588407  	42000.000000	0.295603  	42000.000000	0.0830434 	42000.000000	0.0820764 	42000.000000	0.295602  	42000.000000	3.61829e-07
44000.000000	0.631251  	44000.000000	0.306918  	44000.000000	0.0833379 	44000.000000	0.0824062 	44000.000000	0.306918  	44000.000000	3.46321e-07
46000.000000	0.675692  	46000.000000	0.318209  	46000.000000	0.0836193 	46000.000000	0.0827211 	46000.000000	0.318209  	46000.000000	3.32123e-07
48000.000000	0.721746  	48000.000000	0.329476  	48000.000000	0.0838877 	48000.000000	0.0830224 	48000.000000	0.329476  	48000.000000	3.19072e-07
50000.000000	0.769429  	50000.000000	0.34072   	50000.000000	0.0841417 	50000.000000	0.0833113 	50000.000000	0.34072   	50000.000000	3.07035e-07
